Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
G. Schürfeld GmbH,https://www.schuerfeld-gmbh.de,True,Gesenkschmiedeprodukte,Schmiedeteile,Werkzeuge,3-D-Messmaschinen,HSC-Fräsmaschinen,hydraulische Pressen,Konstruktionen,Prägen,Qualitätssicherungen
KrampeHarex GmbH & Co. KG,https://www.krampeharex.com,False,Kunststoffmakrofasern,Kunststoffmikrofasern,Stahlfasern,,,,,,
von Schaewen GmbH,https://www.von-schaewen.de,True,Flachprodukte,Großmechaniken,Schmiedeprodukte,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Drehen,Erodieren,Fräsen
Bartz-Werke GmbH,https://www.bartz-heiztechnik.de,False,Herde,Kaminöfen,,,,,,,
Norican Group,https://www.noricangroup.com,False,Bearbeitungsmaschinen,Formenbaumaschinen,Gießereianlagen,Bearbeitungsmaschinen,Formenbaumaschinen,Gießereimaschinen,Bearbeitungen,Formenbauten,Gussformen
WiRoPa GmbH,https://wiropa.de,True,Baugruppen,Metallbauteile,Trommeln und Spulen,Abkantpressen,Laserschneidmaschinen,Plasmaschneidmaschinen,Abkantarbeiten,Laserschneiden,Plasmaschneiden
Dörrenberg Edelstahl GmbH,https://www.doerrenberg.de,False,Beschichtung und Härtung,Gussprodukte,Spezialstähle,,,,,,
MICROMETAL GmbH,https://www.micrometal.de,True,Bipolarplatten und Brennstoffzellen,Filter und Siebe,Heizelemente und Wärmetauscher,,,,Fotochemische Ätzungen,Reel-to-Reel-Ätzungen,Sheet Etchings
Auerhammer Metallwerk GmbH,https://www.auerhammer.com,False,Metallbänder,Plattierte Werkstoffe,Thermobimetalle,,,,,,
Hörle Wire GmbH,https://horlewire.com/de/,False,Blankdrähte,Flachedrähte,verzinkte Produkte,,,,Drahtzieher,Verzinkungen,
Albrecht Zwick GmbH,https://www.zwick-edelstahl.de,False,Blech,Rohren,Stabstähle,,,,,,
Sprint Metal Edelstahlziehereien GmbH,https://sprintmetal.schmolz-bickenbach.com,False,,,,,,,,,
WW-K Warmwalzwerk Königswinter GmbH,https://www.ww-k.net,False,,,,,,,,,
ERDMANN UNTERNEHMENSGRUPPE,http://erdmanngruppe.de,False,Fördertechniken,Landwirtschaft-Maschinenbauten,Maschinenbauten,,,,,,
Richard Stenzhorn GmbH,https://www.rst-wire.de,False,Flachdraht,Runddrähte,Vierkantdrähte,,,,,,
DGH Heidenau GmbH & Co. KG,http://www.dghgroup.de,False,,,,,,,,,
Südstahl GmbH & Co. KG,https://www.suedstahl.de,False,,,,,,,,,
Lebronze Alloys Germany GmbH,https://www.lebronze-alloys.com,False,Alliages Cuivre-Nickel-Etain,Alliages Cuivre-Nickel-Silicium,Alliages spinodaux,,,,Anlassen,Bohren,Drehen
Eisenwerk Arnstadt GmbH,https://www.ewa-guss.de,False,Bremsklotzsohlen,Bremsklötze,"Gussstücke für Maschinen-, Fahrzeug- und Kraftwerksbau",,,,Bearbeitungsprozesse,Gießereiprozesse,
Nosta GmbH,https://www.nosta.com,True,Engineering-Lösungen,Hochwertige Komponenten,Standardprodukte,Drehmaschinen,Fräsmaschinen,Lasermaschinen,Automatenfertigungen,Drehen,Fräsen
CASAR Drahtseilwerk Saar GmbH,https://www.casar.de,False,Drahtseile,Minenseile,Spezialseile,,,,,,
Schmid GmbH,https://schmidgmbh.de,False,Karrieren,Lösungen,Projekte,,,,,,
JAHN GmbH,https://www.jahngmbh.de,False,Aluminiumkomponenten,Aluminiumprodukte,Lösungen,Aluminiumschweißmaschinen,CNC-Drehmaschinen,CNC-Fräszentren,CNC-Verfahren,Fließpressen,Stand- und Schweißfertigungen
voestalpine Wire Germany GmbH,https://www.voestalpine.com,False,Automobilprodukte,Energieprodukte,Luft- und Raumfahrtprodukte,,,,,,
Bültmann-Gruppe GmbH,https://www.bueltmann-gruppe.com,True,Einbaufertige System- und Montageteile,Rollprofile,Standard- und DIN-Profile,Lasermaschinen,Profilieranlagen,Werkzeugmaschinen,Biegen,Laserschneiden,Profilieren
Steeltec GmbH,https://steeltec-group.com,False,Engineering steels,Stainless steels,Tool steels,,,,,,
H. Hesse,https://www.hessekaltprofile.de,True,Bearbeitungen,Kaltprofile,Metallteile,Biegemaschinen,Rollformmaschinen,Stanzmaschinen,Biegen,Kaltwalzen,Schneiden
Dossmann GmbH,https://www.dossmann-eisengiesserei.de,True,Antriebstechniken,Maschinenbauten,Pressenbauten,,,,Bearbeitungstechniken,Gusstechniken,Montagetechniken
Brück GmbH,https://www.bruck-forgings.com,True,Komponenten,Lösungen für die Industrien,Sonderschmiedeteile,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Mechanische Bearbeitungen,Schmieden,Schweißen und Plattierungen
Bödenpresswerk Daaden GmbH,https://bodenpresswerk.de,True,Flache Böden,Kesselböden,Klöpperböden,Kantenbearbeitungsmaschinen,Oberflächenbehandlungsmaschinen,Wärmebehandlungsmaschinen,Bördel,Kümpel,
Mack Alu-Systeme GmbH,https://www.mack-alusysteme.de,True,Aluminium-Profile,Aluminium-Strangpressprofile,CNC-bearbeitete Baugruppen,CNC-Fräsmaschinen,Montagemaschinen,Schweißmaschinen,Aluminium-Schweißungen,Baugruppenmontagen,CNC-Bearbeitungen
Ostseestaal GmbH & Co. KG,http://www.ostseestaal.de,True,Architektur-Produkte,Maritime-Produkte,Produkte für erneuerbare Energien,Formmaschinen,Schneidemaschinen,Schweißmaschinen,Kaltumformungen,Montagen,Schweißens
Metallwerk Sundern Otto Brumberg,https://mesu.de/de/,False,,,,,,,,,
THIELE GmbH & Co. KG,https://www.thiele.de,False,Flach- / DUALINK®-Ketten,Rundstahlketten,Super Flachketten,Bearbeitungsmaschinen,Oberflächenveredelungsmaschinen,Schmiedemaschinen,Mechanische Bearbeitungen,Oberflächenveredelungen,Schmieden
FILIGRAN Trägersysteme GmbH & Co. KG,https://www.filigran.de,False,Decoiled Reinforcing Steels,FILIGRAN® Lattice Girders,FILIGRAN® Punching Shear Reinforcements,,,,,,
vR production (DUKTUS) gmbh,https://www.vonroll-hydro.world/de/,False,Armaturen,Hydranten,Rohre,,,,,,
Weinmann Aach AG,https://www.weinmann-aach.de,True,Aluminiums,Buntmetalle,Edelstähle,Erodiermaschinen,Fräsmaschinen,Sägen,Bearbeitungen,Oberflächenveredelungen,Veredelungen
Albert Hoffmann GmbH,https://albert-hoffmann.de/de/,True,"Dienstleistungen in Planung, Beratung, Wartung und Reparatur",Shredderanlagen und Rotoren,Stahlguss,,,,Gießereiprozesse,Mechanische Bearbeitungen,Wärmebehandlungen
Lintorfer Eisengießerei GmbH,https://www.lintorfereg.de,False,Kokillen,Zubehörteile,,,,,,,
Stahlrump GmbH & Co. KG,https://stahlrump.de/de/,False,,,,,,,,,
Hagener Feinstahl GmbH,http://www.hagener-feinstahl.de/de/,True,Drähte,Ripinox® Betonrippenstähle,Seile und Litzen,,,,Drahtziehereien,EDM-Drahtproduktionen,Nichteisenmetallurgien
WICKEDER PROFILE WALZWERK GmbH,http://www.wickeder-profile.de,False,Profile für Markisensysteme,Profile für Solaranlagen,Profile für Zaun- und Toranlagen,,,,,,
GWG Gasflaschenwerk Grünhain GmbH,https://www.gasflaschenwerk.de,False,Kältemittelflaschen,Propangasflaschen,Treibgasflaschen,Handling-Roboter-Systeme,Schweißroboter,Ziehzentren,Roboter-Handling,Schweißen,Ziehen
Warmpresswerk Max B. Schachmann GmbH,https://www.warmpresswerk.de,True,Bauteile für den Maschinenbau,Bauteile für die Lebensmittelproduktion,Schmiedeprodukte für die Medizintechnik,,,,Schmieden,Warmpressen,
Eisenwerk Würth GmbH,https://www.wuerth-strahlmittel.de,False,Hochwertige Strahlmittel,Mehrwegstrahlmittel,Strahlmittel,,,,,,
ESTA-Rohr-Gesellschaft mbH,https://www.esta-rohr.de/de/,False,,,,,,,,,
Sirch Behältertechnik GmbH,https://www.sirch.com,False,Containers,Railroad Containers,Tankservices,,,,,,
Rudolf Wiegmann Umformtechnik GmbH,https://wiegmann-gruppe.de,False,Industriemontagen,Metallprofile,Pulverbeschichtungen,,,,,,
P.G.S. Plettenberger Gesenkschmiede GmbH,https://www.georg-group.de,False,Fahrzeugbauteile,Gesenkschmiedeteile,Maschinen- und Anlagenbauteile,,,,,,
Kemptener Eisengießerei Adam Hönig AG,http://www.kemptener-eisengiesserei.de,False,Gusseisen mit Kugelgraphiten (DIN EN 1563),Gusseisen mit Lamellengraphiten (DIN EN 1561),,,,,Bearbeitungen,Gießens,
SHB Stahl- und Hartgusswerk Bösdorf GmbH,https://www.shb-guss.de,True,Gießereiprodukte,Gussteile,Hartgusswerkstoffe,Erodiermaschinen,Fräsmaschinen,Gießmaschinen,Bearbeitungsprozesse,Gießprozesse,Qualitätssicherungsprozesse
SÜD-Metall Beschläge GmbH,https://www.suedmetall.com,False,Beschläge,Handläufe,Metall- und Glasbauten,,,,,,
Schindler Handhabetechnik GmbH,https://www.schindler-handhabe.de,False,Ersatzteile,Qualitätsservices,Technische Services,,,,,,
LTI-Metalltechnik GmbH,https://www.lti-metalltechnik.de,True,Blechbearbeitungsmaschinen,Konstruktionsdienstleistungen,Schweißtechnikmaschinen,CNC-Blechbearbeitungsmaschinen,Fräsmaschinen,Schweißmaschinen,Blechbearbeitungen,Schweisstechniken,Umformtechniken
ChromStahl Stahl- und Metallhandel GmbH,https://chromstahl.de,False,Dessinierte Edelstahlbleche,Edelstahlbleche,Geprägte Edelstahlbleche,Prägeanlagen,,,Oberflächenbearbeitungen,,
Bender-Ferndorf Rohr GmbH,http://www.bender-ferndorf.de/de/,False,,,,,,,,,
INMET Stahl GmbH & Co. KG,https://www.inmet.de,False,Profile,Rohren,Spaltbänder,,,,,,
KÖBO GmbH & Co. KG,https://www.koebo.com,False,Antriebsketten,Förderketten,Kettenräder und Scheiben,,,,,,
Heuschkel Druckguß GmbH,https://www.heuschkel-druckguss.de,True,Aluminium-Druckgüsse,Zink-Druckgüsse,,Druckgießmaschinen,Druckgussformen,Kolbenkammern,Druckgießen,,
BOS GmbH,https://www.bestofsteel.de,False,Fensterzargen,Stahlzargen,Türzargen,,,,,,
Drahtwerk Waidhaus GmbH,http://www.drahtwerk-waidhaus.de,False,Beratungen & Planungen,Drähte,Litzen & Seile,,,,,,
Heinz Gothe GmbH & Co. KG,https://www.gothe-edelstahl.de,True,Apparatebauten,Behälterbauten,Rohre/Fittings,,,,,,
Vulcast Germany GmbH,https://www.vulcast.de,False,,,,,,,,,
Butting Könnern GmbH,https://www.butting.com/de/,False,"Anlagenbau, Apparatebau, Rohrleitungsbau",Architektur und Design,"Behälter, Tanks und Apparate",,,,,,
Gebhardt - Stahl - GmbH,https://www.gebhardt-stahl.de,False,Lufttechniken,Spezialprofile,Verstärkungsprofile,Heißluftschweißmaschinen,Körnerpressen,Luftdichtheitsprüfgeräte,Montagen,Rollformern,Schweißen
Rudolf Flender Rohr GmbH,https://www.flender-rohr.de,False,Leitungsrohre,Profilrohre,Rundrohre,,,,,,
Badische Drahtwerke GmbH,https://bdw-kehl.com,False,Betonstahl-Produkte,Bewehrungsprodukte,Stahlgewebe,,,,,,
PS Laser GmbH & Co. KG,https://www.ps-laser.de,True,Biegen und Kanten,Laserzuschnitte,Schweißbaugruppen,CNC-Maschinen,,,Kanten und Rundwalzen,Laserschneiden,Schweißen
Husemann & Hücking Profile GmbH,https://husemannhuecking.de,False,KP scharfkant-Übersichten,SEQUOIASTEELs,WP PROFIL-Übersichten,,,,,,
Saarschmiede GmbH Freiformschmiede,https://www.saarschmiede.com,True,Allgemeine Maschinen,Kraftwerksmaschinen,Speziallegierungen,CNC-gesteuerte Bearbeitungsmaschinen,Formmaschinen,Schmelzöfen,Formen,Mechanische Bearbeitungen,Schmelzen
Rolf Körner GmbH,https://www.rolfkoerner.de,False,Drahtgewebe,Filter,Ronden,Formmaschinen,Klebmaschinen,Lötmaschinen,Formen,Kleben,Löten
DWK Drahtwerk Köln GmbH,http://www.dwk-koeln.de,False,Federstähle,Spezialstähle,Vorspannstähle,,,,,,
Wilhelm Schwarz & Co. Bewehrungstechnik,http://schwarz-bewehrungstechnik.de,False,Lagermatten,Listenmatten,Vorratsmatten,,,,,,
Busch + Kunz GmbH & Co. KG,https://www.busch-kunz.de,False,Reduzierstücke,Schweißfittings,T-Stücke,,,,,,
FRANK Walz- und Schmiedetechnik GmbH,https://frank-original.com,False,Components for agricultural technologies,Wear parts,OEM products for agricultural machinery manufacturers,,,,,,
Franken-Apparatebau GmbH,https://franken-apparatebau.de,False,Apparates,Rohrleitungen,,,,,,,
Dillenberg GmbH & Co. KG,https://www.dilco.de,True,Kontinuierlich gegossene Rohre,Sandguss- und Modellgussteile,Zentrifugalgießteile,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Endbearbeitungen,Kontinuierliches Gießen,Modellgüsse
Deutsche Nickel GmbH,https://www.deutsche-nickel.de,True,Nickeldrähte,Nickelstangen,Schweißzusatzwerkstoffe,,,,Drahtverarbeitungen,Stangenfertigungen,Wärmebehandlungen
Dorstener Drahtwerke,https://dorstener-drahtwerke.de,False,Drahtgewebe,Schwergewebe,Stahldraht,,,,Oberflächenbehandlungen,Schweißen,Weben
Wickeder Westfalenstahl GmbH,https://www.wickeder-group.de,False,,,,,,,,,
Flanschenwerk Bebitz GmbH,http://www.bebitz.de,False,Flanschen,Schmiederinge,,,,,,,
Hubl GmbH,https://www.hubl-gmbh.de,True,Beratungen,Blechtechniken,Engineerings,Biegenmaschinen,Blechbearbeitungsmaschinen,Laserschneidmaschinen,Biegen,Blechbearbeitungen,Laserschneiden
PHILIPP GmbH,https://www.philipp-gruppe.de,False,Bautechniken,Hydrauliksysteme und Komponenten,Seil- und Hebetechniken,,,,,,
Gülde GmbH & Co KG Kaltwalzwerk,https://www.guelde.de/de/,False,,,,,,,,,
EZM Edelstahlzieherei Mark GmbH,https://www.ezm-mark.de,True,Blankstähle,Lohnarbeiten,Profile,,,,,,
Gontermann-Peipers GmbH,https://www.gontermann-peipers.de,False,Gussprodukte,Nuklearbehälter,Walzen,,,,Handformgüsse,Kokillengüsse,Schleudergüsse
GeisslerWista GmbH,https://www.gmh-gruppe.de,False,Geschmiedete Produkte,Rohstahlprodukte,Warmgewalzte Produkte,,,,,,
Haller Industriebau GmbH,https://haller.de,False,Dachtechniken,Industriebauten,Werbetechniken,,,,,,
TPS-Technitube Röhrenwerke GmbH,https://www.tps-technitube.com,False,Edelstahlrohre,Flansche und Fittings,Ölfeldrohre,,,,,,
Gesellschaft für Wolfram-Industrie mbH,https://wolfram-industrie.de,False,Wolfram-Elektroden,Wolfram-Halbzeuge,Wolfram-Konstruktionsteile,,,,,,
Stahl- und Drahtwerk Röslau,https://www.roeslau-draht.com,False,Federstahldrahts,Musiksaiten,Sonderprodukte,,,,,,
Stahlkontor GmbH & Co KG,https://stahlkontor.com,False,Produkte für die Industrien,Produkte für die Luftfahrten,Produkte für die Verteidigungen,,,,,,
Gabarró Deutschland GmbH,https://gabarro.eu/de/,False,G-BRIGHTs gezogene Drähte,G-MAXs geglühte gezogene Drähte,G-PACK+s geglühte gezogene Drähte,,,,Drahtziehen,Mechanische Entzundern,
Müller Feinblechbautechnik GmbH,https://www.mueller-fbt.de,True,Blechverarbeitungen,Reinraumtechniken,Vertragsfertigungen,Biegemaschinen,Laserschneidanlagen,Schweißroboter,Biegen,Entgraten,Laserschneiden
NEDRI Industriedraht GmbH,https://www.nedri.de,False,Automatenstähle,Eisendrähte,gerichtete Stäbe,,,,,,
Gebr. Grieshaber GmbH,http://schwarzwaldstahl.de,False,Drähte,Ringe,Stabstähle,Drahtziehanlagen,Funkenspektrometer,Richtflügelmaschinen,Beizanlagen,Funkenspektrometer,Glühanlagen
Geisselmann GmbH,https://www.geisselmann.de/de/,False,,,,,,,,,
Heidenreich & Harbeck GmbH,https://www.hh-moelln.de,True,Entwicklungsdienstleistungen,Modellbau-Dienstleistungen,Qualitäts-Gussteile,,,,Sandgussverfahren,gießtechnische Simulationen,mechanische Bearbeitungen
König Metall GmbH & Co. KG,https://www.koenigmetall.com,True,Blechern und Rohren nach Kundenwunsch,,,Biegemaschinen,Erodiermaschinen,Fräsmaschinen,Biegen,Isolierungen,Laserschneiden
ZGG - Zeitzer Guss GmbH,https://www.silbitz-group.com/de/,False,Gussbauteile für Motoren,Gussbauteile für die Antriebstechnik,Windkrafttechniken mit hochbelastbaren Bauteilen,,,,,,
Hermann Klincke J. H. Sohn GmbH & Co. KG,https://www.claas-draht.de,False,Kaltkopfdrähte,durchgehärtete Wälzlagerdrähte,wärmebehandelbare Federstähle,Beizmaschinen,Drahtziehmaschinen,Glühmaschinen,Beizungen,Drahtzieher,Glühungen
BRUGG Rohrsysteme GmbH,https://www.bruggpipes.com,False,Rohrsysteme für Industrieanlagen,Rohrsysteme für Nah- und Fernwärme,Rohrsysteme für Warm- und Kaltwasser,,,,,,
MetallArt GmbH,https://www.metallart-treppen.de,False,Geländer,Skulpturale Treppen,Treppen,,,,,,
Ervin Germany GmbH,https://www.ervin.eu,False,AMACASTS,AMACHROMES,AMASTEELS,,,,,,
Mittelrheinische Metallgießerei H. Beyer GmbH & Co. KG,https://www.mmhb.de,False,Aluminiums,Messings,Rotgüsse / Bronzen / Bleibronzen,,,,,,
Adolf Föhl GmbH + Co. KG,https://www.foehl.de,True,Föhlan-Technologien,Hybrid-Technologien,Zinkdruckgüsse,Zinkdruckgüsse- und Bearbeitungsmaschinen,,,Föhlan-Technologien,Hybrid-Technologien,Zinkdruckgüsse
Leonhard Breitenbach GmbH,https://www.breitenbach.de,True,Kalanderwalzen,Mischwalzen,"Thermowalzen, Kalanderwalzen & Walzenmäntel",Beschichtungsmaschinen,CNC-Maschinen,Schleifmaschinen,Beschichtungen,Konstruktionen,Schleifen
Feinblech Systeme GmbH,http://www.feinblech-systeme.de,True,Embedded Gehäuse,Medizinprodukte,Produkte für regenerative Energien,Biegemaschinen,Entgratmaschinen,Pulverbeschichtungsanlagen,Abkanten und Schwenkbiegen,Entgrattechniken,Montagetechniken
PAVOY GmbH,https://www.pavoy.de,False,Archivierungsschränke,Betriebliche Funktionsschränke,Defibrillatorschränke,,,,,,
Quadrus Metalltechnik GmbH,https://www.quadrus.de,True,Blechbearbeitungen,Blechkonstruktionen,Blechzuschnitte,CNC-Laserschneidmaschinen,CNC-Rohrlaserschneidmaschinen,CNC-Stanz-Nibbelmaschinen,Lagerlogistiken,Laserschneiden,Montagen
TRIDELTA Hartferrite GmbH,https://tridelta.de/de/,False,Magnetismen,Sintertechnologien,Technische Keramiken,,,,,,
Sachsen Guss GmbH,https://www.sachsenguss.de,True,Bearbeitete Gussteile,Gussteile bis 25 t,Gussteile mit Stückgewichten von bis zu 350 kg,Bearbeitungsmaschinen,Handformgussmaschinen,Maschinenformgussmaschinen,Handformgüsse,Maschinenformgüsse,Mechanische Bearbeitungen
SCHORISCH Magis GmbH,https://schorisch-gruppe.de,False,Domains,,,,,,,,
Ernst Möschle Behälterbau GmbH,https://moeschle.com,False,Brauereitanks,Fruchtsafttanks,Weintanks,,,,,,
Lenz Kämper GmbH & Co. KG,http://www.lenzkaemper.de,True,Montagetechniken,Umformtechniken,Verbindungstechniken,,,,,,
Sumitomo Electric Hartmetallfabrik GmbH,https://www.sumitomotool.com,False,Bohrwerkzeuge,Drehwerkzeuge,Fräswerkzeuge,,,,,,
Welser Profile Deutschland GmbH,https://www.welser.com,True,Profillösungen für verschiedene Industrien,Spezialprofile aus Stahl & Edelstahl,Werkstoffe für die Herstellung von Profilen,Biegemaschinen,Fügemaschinen,Qualitätssicherungsmaschinen,Biegen,Fügen,Qualitätssicherungen
KRS - SEIGERT GmbH,https://www.krs-seigert.de,False,,,,,,,,,
Julius Schüle Druckguss GmbH,https://www.schuele.de,False,Druckguss-Teile für die Facility-Bereiche,Druckguss-Teile für die Industrien,Druckguss-Teile für die Mobilitätsbranchen,,,,,,
Chr. Höver & Sohn GmbH & Co. KG,https://www.hoever-sohn.com,False,Sonderflansche,geschmiedete Lochscheiben,geschmiedete Ringe,,,,,,
Wöhrle GmbH & Co. KG,https://www.woehrle.de/de/,True,Baugruppen,"Stanz-, Zieh-, Press- und Drehteile",Werkzeuge,CNC-Maschinen,Erodiermaschinen,Fräsmaschinen,Mechanische Bearbeitung,Montageprozesse,Oberflächenveredelung
Saar-Hartmetall und Werkzeuge GmbH,https://www.saar-hartmetall.de,False,Hartmetallsorten,Walzwerksbedarfe,Zerspanungswerkzeuge,,,,,,
