Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3,Ort,technische Anlagen und Maschinen 2021/22,Maschinen_Park_Size,Maschinen_Park_var,hours_of_saving
Theo Bechtold GmbH & Co KG,https://www.bechtoldfenster.de,False,Fenster,Haustüren,Wintergärten,,,,,,,Kronau,811033.0,15-20,15,5625
Fenstertechnik brand GmbH,http://www.fenstertechnik-brand.de,False,Fenster,Haustüren,Rollläden,,,,Montagen,Schweißungen,Oberflächenbehandlungen,Treffurt,4095919.0,120-200,120,45000
Josef Baumeister GmbH,http://www.baumeister-borken.de,False,Fenster,Türen,Wintergärten,,,,Montagen,Fertigungen,Services,Borken,488573.0,10-15,10,3750
JTJ Sonneborn Industrie GmbH,https://www.velux.de,False,Dachfenster,Rollos,Zubehör,,,,,,,Sonneborn,27094019.0,350-600,350,131250
Josef Meeth - Fensterfabrik GmbH + Co.KG,https://www.meeth.de,False,Fenster,Haustüren,Nebeneingangstüren,,,,,,,Laufeld,374966.0,10-15,10,3750
Schindler Fenster + Fassaden GmbH,https://www.schindler-roding.de,False,Fassadenlösungen,Fassadenelemente,Fassadensysteme,,,,,,,Roding,3409133.0,120-200,120,45000
Döpfner Betriebs GmbH & Co. KG,https://www.doepfner.de,False,Fenstersysteme,Schiebe-Elemente,Haustüren,,,,,,,Gerolzhofen,102773.0,No Match,,
MEBAN WST GmbH,https://www.meban.de,False,Fenster,Türen,Sonnen- und Insektenschutzsysteme,,,,,,,Neubrandenburg,561804.0,10-15,10,3750
Hans Timm Fensterbau GmbH & Co. KG,https://www.timm-fensterbau.de,False,Fenster,Türen,Fassaden,CNC-Maschinen,Lackieranlagen,Montagemaschinen,Fräsen,Lackieren,Montieren,Berlin,3349170.0,120-200,120,45000
Löffel Fenster + Fassaden GmbH & Co KG,https://www.loeffelfenster.de,False,Fenster,Haustüren,Glasfassaden,Fräsmaschinen,Bohrungen,Schleifverfahren,Fräsen,Bohren,Schleifen,Herxheim bei Landau/Pfalz,389007.0,10-15,10,3750
Frerichs Glas GmbH,https://www.frerichs-glas.de,False,Glasveredelungen,Isoliergläser,Kunststoffverarbeitungen,Fräsmaschinen,Schleifmaschinen,Bohrmaschinen,Fräsen,Schleifen,Bohren,Verden (Aller),568765.0,10-15,10,3750
Dr. Hahn GmbH & Co. KG,https://www.dr-hahn.eu,False,Türbänder,Rollenbänder,Klemmbänder,,,,,,,Mönchengladbach,5496787.0,200-350,200,75000
Uniplast GmbH Bauteile,https://www.up-fenster.de,False,Fenster,Türen,Rollläden,Fräsmaschinen,Schweißmaschinen,Lackiermaschinen,Fräsen,Schweißen,Lackieren,Maßweiler,139485.0,No Match,,
Merschmann Fenster GmbH & Co. KG,https://www.merschmann-fenster.de/de/,False,Fenster,Haustüren,Rollläden,,,,,,,Delbrück,3117883.0,120-200,120,45000
Strobel Fensterbau GmbH,https://www.strobel-fenster.de,False,Fenster,Haustüren,Rollläden,CNC-Bearbeitungszentren,CNC-Achsen,Verleimungsmaschinen,Fräsen,Bohren,Verleimen,Bad Wörishofen,21443.0,No Match,,
TMP Fenster + Türen GmbH,https://www.tmp-online.de,False,Fenster,Türen,Wintergärten,,,,,,,Bad Langensalza,1671180.0,60-80,60,22500
PaX AG,https://www.pax.de,False,Fenster,Haustüren,Sicherheitssysteme,CNC-Fräsmaschinen,Lackiermaschinen,Schweißmaschinen,Fräsen,Lackieren,Schweißen,Ingelheim am Rhein,148917.0,No Match,,
Menck Fenster GmbH,https://www.menck-fenster.de,False,Fenster,Holzfenster,Holz-Alu-Fenster,,,,,,,Hamburg,1834871.0,80-120,80,30000
WERTBAU GmbH,https://www.wertbau.de/de/,False,Fenster,Türen,Bauelemente,Fräsmaschinen,Bohrungen,Schleifmaschinen,Fräsen,Bohren,Schleifen,Langenwetzendorf,15265429.0,350-600,350,131250
Haidl Fenster & Türen GmbH,https://www.haidl.de,False,Fenster,Türen,Holzbaue,Fräsmaschinen,Bohrungen,Schleifungen,Fräsen,Bohren,Schleifen,Röhrnbach,650968.0,10-15,10,3750
Schock Fensterwerk GmbH,https://www.schock-fensterwerk.de,True,Fenster,Haustüren,Wintergärten,Fräsmaschinen,Erodiermaschinen,Lackierungen,Fräsen,Erodieren,Lackieren,Denkendorf,68420.0,No Match,,
