Firma1,URL,Ort,Top1_Machine,Maschinen_Park_Size
elm-plastic GmbH,https://elmplastic.com/,Dudeldorf,2673139.0,120-200
Hecht Contactlinsen GmbH,https://www.hecht-kontaktlinsen.de/,Au bei Freiburg,281107.0,No Match
Scheu-Dental GmbH,https://www.scheu-dental.com/start/,Iserlohn,1287005.0,40-60
Medisana AG,https://www.medisana.de/,Neuss,129880.0,No Match
Mathys Orthopädie GmbH,https://www.mathysmedical.com/startseite.html?url=,Mörsdorf,4203738.0,120-200
FEG Textiltechnik Forschungs-,https://de.dyna-mesh.com/,Aachen,432685.0,10-15
WALDEMAR LINK GmbH & Co. KG,https://www.link-ortho.com/,Hamburg,8608383.0,200-350
Edwards Lifesciences Services GmbH,https://www.edwards.com/,Unterschleißheim,1411693.0,40-60
SERAG-WIESSNER GmbH & Co. KG,https://www.serag-wiessner.de/,Naila,8270258.0,200-350
HERCO Wassertechnik GmbH,https://www.hercowater.com/de/wasseraufbereitung-anlagen-medizin.html,Freiberg am Neckar,44638.0,No Match
OPED GmbH,https://oped.de/,Valley OT Oberlaindern,928600.0,21-40
Dietz GmbH,https://www.dietz-reha.com/,Karlsbad,27855.0,No Match
Renfert GmbH,http://www.renfert.com/,Hilzingen,1774885.0,60-80
Gerhard Menzel GmbH,https://www.thermofisher.com/de/de/home.html,Braunschweig,2013768.0,80-120
BUSCH & CO. GmbH & Co. KG,http://www.busch.eu/de/,Engelskirchen,832940.0,15-20
Hellmut Ruck GmbH,https://hellmut-ruck.de/,Neuenbürg,178285.0,No Match
Manfred Sauer GmbH,https://www.manfred-sauer.com/medizinprodukte/,Lobbach,8199584.0,200-350
Julius Zorn GmbH,https://www.juzo.com/,Aichach,8958625.0,200-350
Physiotherm GmbH Deutschland,https://physiotherm.com/,Treuen,425696.0,10-15
PerkinElmer Cellular Technologies,https://www.perkinelmer.com/de/,Hamburg,1383465.0,40-60
Berner International GmbH,https://www.berner-safety.de/,Elmshorn,502240.0,10-15
Cantel (Germany) GmbH,https://www.cantelmedical.eu/de/,Gersthofen,243367.0,No Match
Heidelberg Engineering GmbH,https://www.heidelbergengineering.com/,Heidelberg,923547.0,21-40
Dr. Mach GmbH & Co. KG,https://dr-mach.de/,Ebersberg,593047.0,10-15
Life Systems Medizintechnik-Service GmbH,https://life-systems.de/,Mönchengladbach,1835591.0,80-120
MT.DERM GmbH,https://www.mtderm.de/,Berlin,2721382.0,120-200
IMS Röntgensysteme GmbH,https://www.ims-gmbh.de,Heiligenhaus,52409.0,No Match
rehaform GmbH & Co. KG,https://rehaform.de/,Stralsund,626761.0,10-15
Injecta GmbH,https://www.injecta.de/,Klingenthal,3542470.0,120-200
Memmert GmbH + Co. KG,https://www.memmert.com/de/startseite/,Schwabach,2342161.0,80-120
Bio-Rad Medical Diagnostics GmbH,http://www.medizinische-diagnostik-dreieich.de,Dreieich,749060.0,15-20
IREMA-FILTER GmbH,https://www.irema.de/,Postbauer-Heng,1385087.0,40-60
ProCon Medizintechnik GmbH,http://www.procon-med.de/,Alzenau,667049.0,10-15
ABIOMED Europe GmbH,https://www.abiomed.com/,Aachen,17451346.0,350-600
SWS-Medicare GmbH,https://www.sws-medicare.de/,Essenbach OT Altheim,1253221.0,40-60
NRI Medizintechnik GmbH,https://www.nri-med.de/,München,966593.0,21-40
Bruker Daltonik GmbH,https://www.bruker.com/en.html,Bremen,11493083.0,350-600
AMPri Handelsgesellschaft mbH,https://www.ampri.de/,Winsen (Luhe),212032.0,No Match
MAVIG GmbH,https://mavig.com/,München,439206.0,10-15
Novanta Europe GmbH,https://www.novanta.com/,Garching bei München,1380207.0,40-60
DT&SHOP GmbH,http://www.dt-shop.com/,Bad Bocklet,468640.0,10-15
FSSB Chirurgische Nadeln GmbH,https://corza.com/global/,Jestetten,237619.0,No Match
XION GmbH,https://www.xion-medical.com/de/,Berlin,197388.0,No Match
Synergy Health Radeberg GmbH,https://www.steris.com/,Radeberg,8126977.0,200-350
B.R.A.H.M.S GmbH,https://www.brahms.de/en-gb/,Hennigsdorf,488046.0,10-15
SCHWIND eye-tech-solutions GmbH,https://www.eye-tech-solutions.com/de,Kleinostheim,4792363.0,120-200
Haselmeier GmbH,https://haselmeier.com/,Stuttgart,306412.0,10-15
Nikkiso Europe GmbH,https://www.nikkiso-europe.eu/intro/,Langenhagen,65930.0,No Match
Coltène/Whaledent GmbH + Co. KG,https://www.coltene.com/,Langenau,826566.0,15-20
DW Lingual Systems GmbH,https://www.lingualsystems.de/,Bad Essen,534582.0,10-15
medentis medical GmbH,https://medentis.com/,Bad Neuenahr-Ahrweiler,305538.0,10-15
Bavaria Medizin Technologie GmbH,https://www.bavaria-medizin.de/,Weßling,1595337.0,60-80
inomed Medizintechnik GmbH,https://www.inomed.de/,Emmendingen,53142.0,No Match
Weber Ultrasonics AG,https://www.weber-ultrasonics.com/,Karlsbad,539236.0,10-15
MAICO Diagnostics GmbH,https://www.maico-diagnostics.com/german,Berlin,178707.0,No Match
Alber GmbH,https://www.alber.de/de/,Albstadt,382562.0,10-15
WaveLight GmbH,https://www.de.alcon.com/de/karriere-bei-wavelight/ueber-wavelight,Erlangen,1641821.0,60-80
ERBE Elektromedizin GmbH,https://de.erbe-med.com/de-de/,Tübingen,71073.0,No Match
Pulsion Medical Systems SE,https://www.getinge.com/de/,Feldkirchen,1750790.0,60-80
Hittech PRONTOR GmbH,https://hittech.com/en/portfolio-posts/hittech-prontor/,Bad Wildbad,1163458.0,21-40
W.O.M. World of Medicine GmbH,https://www.wom.group/,Berlin,4851720.0,120-200
Getinge Deutschland GmbH,https://www.getinge.com/de/,Rastatt,8459495.0,200-350
Nipro PharmaPackaging Germany GmbH,http://www.nipro-europegroupcompanies.com/,Münnerstadt,64493627.0,350-600
Sengewald Klinikprodukte GmbH,https://www.sengewald.de/,Rohrdorf,65338.0,No Match
BAG Health Care GmbH,https://www.bag-healthcare.com/,Lich,1022614.0,21-40
Schütz Dental GmbH,https://www.schuetz-dental.de/,Rosbach v. d. Höhe,272183.0,No Match
aks Aktuelle Krankenpflege,https://aks.de//,Troisdorf,30018.0,No Match
Haag-Streit Surgical GmbH & Co. KG,https://www.haag-streit.com/de/haag-streit-surgical/,Wedel,165678.0,No Match
Tcoag Deutschland GmbH,https://www.tcoag.com/worldwide/global/,Lemgo,245713.0,No Match
Oticon GmbH,https://www.oticon.de/hearing-aid-users,Hamburg,110115.0,No Match
FRITSCH GmbH,https://www.fritsch.de/,Idar-Oberstein,1383366.0,40-60
Elementar Analysensysteme GmbH,https://www.elementar.com/de/,Langenselbold,117449.0,No Match
Königsee Implantate GmbH,https://www.koenigsee-implantate.de/,Allendorf,2013590.0,80-120
W. Söhngen GmbH,https://www.soehngen.com/,Taunusstein,87494.0,No Match
NTI-Kahla GmbH,https://www.nti.de/,Kahla,1030505.0,21-40
Dreve Otoplastik GmbH,https://otoplastik.dreve.de/,Unna,376018.0,10-15
Bricon Technology GmbH,https://bricontechnology.com/,Wurmlingen,3236478.0,120-200
Mikrogen GmbH,https://www.mikrogen.de/,Neuried,886038.0,15-20
AMOENA Medizin-Orthopädie-Technik GmbH,https://www.amoena.com/de/,Raubling,1262190.0,40-60
nal von minden GmbH,https://www.nal-vonminden.com/de/,Moers,123652.0,No Match
Bernafon Hörgeräte GmbH,https://www.bernafon.de/hearing-aid-users,Berlin,22863.0,No Match
Honeywell Healthcare Solutions GmbH,https://sps.honeywell.com/de/de/products/sensing-and-iot/sensors,Wismar,165715.0,No Match
pfm medical ag,https://www.pfmmedical.de/,Köln,145839.0,No Match
AAT Alber Antriebstechnik GmbH,https://www.aat-online.de/de/,Albstadt,382562.0,10-15
Joline GmbH & Co. KG,https://www.joline.de/,Hechingen,1042407.0,21-40
RUDOLF Medical GmbH + Co. KG,https://www.rudolf-med.com/de/,Fridingen an der Donau,233621.0,No Match
Mold-Masters Europa GmbH,https://www.milacron.com/,Baden-Baden,1207959.0,40-60
Andreas Fahl,http://www.fahl-medizintechnik.de/,Köln,59535.0,No Match
Möller Medical GmbH,https://moeller-medical.com/,Fulda,3025505.0,120-200
HEBUmedical GmbH,https://www.hebumedical.com/de/,Tuttlingen,2186468.0,80-120
Alpha Plan GmbH,https://www.alpha-plan.de/,Radeberg,169575.0,No Match
Merz Dental GmbH,https://www.merz-dental.de/,Lütjenburg,2078435.0,80-120
Audia Akustik GmbH,https://www.audia-akustik.de/,Sömmerda,411142.0,10-15
implantcast GmbH,https://www.implantcast.de/,Buxtehude,1173680.0,21-40
Saegeling Medizintechnik Service-,https://www.saegeling-mt.de/,Heidenau,50247.0,No Match
optimed,https://www.optimed.com/,Ettlingen,331035.0,10-15
POLYTECH Health & Aesthetics GmbH,https://polytech-health-aesthetics.com/de/,Dieburg,2231000.0,80-120
Tutogen Medical GmbH,https://www.rtix.com/de_de,Neunkirchen am Brand,69715.0,No Match
Novo Klinik-Service GmbH,https://novo-med.de/de/,Bergheim,106464.0,No Match
Belimed GmbH,http://www.belimed.com/de/,Mühldorf a. Inn,273264.0,No Match
wissner-bosserhoff GmbH,http://www.wi-bo.com/en-DE/,Wickede (Ruhr),228336.0,No Match
egger Otoplastik + Labortechnik GmbH,https://eggeronline.com/de/,Kempten (Allgäu),36196.0,No Match
LRE Medical GmbH,https://www.lre.de/,München,2297473.0,80-120
Cortronik GmbH,https://www.cortronik.com/de,Rostock,7734226.0,200-350
Agfa-Gevaert Graphic Systems GmbH,https://www.agfa.com/printing/worldwide/europe/germany/,Düsseldorf,14671532.0,350-600
VascoMed GmbH,http://www.vascomed.com/,Binzen,1475909.0,40-60
sfm medical devices GmbH,https://www.sfm.de/,Wächtersbach,7569980.0,200-350
Pharmpur GmbH,https://pharmpur.de/,Königsbrunn,1600913.0,60-80
Christoph Miethke GmbH & Co KG,https://www.miethke.com/,Potsdam,2592245.0,120-200
Erkodent Erich Kopp GmbH,https://www.erkodent.de/,Pfalzgrafenweiler,2307944.0,80-120
Nihon Kohden Europe GmbH,http://www.nihonkohden.de/,Rosbach v. d. Höhe,48484.0,No Match
Philipp Kirsch GmbH,https://kirsch-medical.de/index.php?lang=de,Willstätt,2050302.0,80-120
MaiMed GmbH,https://maimed.de/,Neuenkirchen,128286.0,No Match
Rudolf Riester GmbH,https://www.riester.de/,Jungingen,682398.0,10-15
Geuder Aktiengesellschaft,https://www.geuder.de/,Heidelberg,204917.0,No Match
ANALYTICON Biotechnologies GmbH,https://www.analyticon-diagnostics.com/en/,Lichtenfels,62559.0,No Match
inheco,https://www.inheco.com/home.html,Planegg OT Martinsried,500047.0,10-15
em-tec GmbH,https://www.psgdover.com/em-tec/,Finning,598403.0,10-15
Critical care Gesellschaft für home care,https://criticalcare.de/,Schmalfeld,169741.0,No Match
TZMO Deutschland GmbH,https://tzmo.de/de_DE,Biesenthal,69460.0,No Match
Aesku.Diagnostics GmbH & Co. KG,https://www.aesku.com/,Wendelsheim,47106.0,No Match
KS SYSTEC Dr. Schmidbauer GmbH & Co. KG,http://www.kssystec.de,Wuppertal,198623.0,No Match
SHERA Werkstoff-Technologie,https://shera.de/,Lemförde,928421.0,21-40
Medline International Germany GmbH,https://www.medline.eu/de/,Kleve,1003342.0,21-40
PHYSIOMED ELEKTROMEDIZIN AG,https://physiomed.de/de/homepage/,Schnaittach,46751.0,No Match
Günter Bissinger Medizintechnik GmbH,https://www.bissinger.com/,Teningen,1489561.0,40-60
REGUMED Regulative Medizintechnik GmbH,https://www.regumed.de/,Planegg,28731.0,No Match
BMG Labtech GmbH,https://www.bmglabtech.com/en/,Ortenberg,84694.0,No Match
Vermes Microdispensing GmbH,https://www.vermes.com/de/,Holzkirchen,1100262.0,21-40
ACL GmbH,https://www.acl.de/,Markkleeberg,1257180.0,40-60
Drive Medical GmbH & Co KG,https://www.drivemedical.de/,Isny,25625.0,No Match
Aristotech Industries GmbH,https://aristotech.de/,Luckenwalde,5011106.0,200-350
Agfa-Gevaert HealthCare GmbH,https://global.agfahealthcare.com/,Düsseldorf,1540887.0,60-80
OSARTIS GmbH,https://osartis.de/https://osartis.de/,Münster (Hessen),665714.0,10-15
