company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Heiligenstädter,Heilbad Heiligenstadt,NA,NA,"87.699,50","107.045,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Heiligenstaedter/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Filzfabrik Wurzen GmbH,Wurzen,"971.712,18","450.344,67","11.350.660,99","7.018.021,35",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Filzfabrik_Wurzen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schneiderfilz Schneider Gmbh & Co. KG,Ettlingen,"1.250.459,65",1.510,"1.509.938,51",1.739,01.04.2021,31.03.2022,bundesanzeiger_local_stoffhersteller/Schneiderfilz_Schneider_Gmbh_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Junkers & Müllers GmbH,Mönchengladbach,"8.045.102,00","9.200.698,00","10.410.472,00","11.034.564,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Junkers_and_Muellers_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schwarzwälder Textil-Werke,Schenkenzell,"3.258.029,00","2.678.821,00","5.758.429,08","5.257.815,10",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Schwarzwaelder_Textil-Werke/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GKD - Gebr. Kufferath AG.,Düren,"13.584.577,67","11.440.882,59","30.854.883,78","29.900.409,93",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/GKD_-_Gebr._Kufferath_AG./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Polyvlies Franz Beyer GmbH,Hörstel,"10.164.971,00","12.599.570,00","13.761.078,30","14.495.527,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Polyvlies_Franz_Beyer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CORDENKA GmbH & Co. KG,Obernburg,NA,NA,NA,NA,-,-,
Thorey Gera Textilveredelung GmbH,Gera,NA,NA,"966.907,00","642.524,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Thorey_Gera_Textilveredelung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ETTLIN Aktiengesellschaft,Ettlingen,NA,NA,"4.846.156,63",4.652.827,01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/ETTLIN_Aktiengesellschaft/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ploucquet GmbH,Zittau,"1.936.830,00",2.371,"3.917.197,49",4.830,01.01.2009,31.12.2009,bundesanzeiger_local_stoffhersteller/Ploucquet_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2009_bis_zum_31.12.2009
Gebrüder Mehler GmbH,Tirschenreuth,"1.882.387,00","2.220.966,00","3.141.836,90","3.202.584,78",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Gebrueder_Mehler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Amann & Söhne GmbH & Co. KG,Bönnigheim,"2.776.976,00","2.764.329,00","91.931.000,77","88.713.594,49",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Amann_and_Soehne_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wilhelm Kneitz AG Textilwerke,Wirsberg,"1.467.391,00","1.818.839,00","2.990.939,76","3.353.336,07",01.07.2021,30.06.2022,bundesanzeiger_local_stoffhersteller/Wilhelm_Kneitz_AG_Textilwerke/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Gebr. Otto Baumwollfeinzwirnerei GmbH,Dietenheim,"1.775.912,00","1.625.447,00","2.992.541,13","2.406.452,81",01.12.2021,30.11.2022,bundesanzeiger_local_stoffhersteller/Gebr._Otto_Baumwollfeinzwirnerei_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.12.2021_bis_zum_30.11.2022
Filzfabrik Fulda GmbH & Co KG,Fulda,NA,NA,NA,NA,-,-,
M & K Filze GmbH,Spalt,NA,NA,NA,NA,-,-,
SKL Schwergewebekonfektion,Oberlungwitz,NA,NA,"1.416.972,70","1.423.072,54",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/SKL_Schwergewebekonfektion/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TWE Vliesstoffwerke GmbH & Co. KG,Emsdetten,"1.302.626,96","863.680,20","7.398.767,50","7.279.968,40",01.01.2012,31.12.2012,bundesanzeiger_local_stoffhersteller/TWE_Vliesstoffwerke_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.12.2012
Madeira Garne Ulrich +,Freiburg im Breisgau,NA,NA,"225.375,12","251.043,03",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Madeira_Garne_Ulrich_+/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MADEIRA GARNFABRIK RUDOLF SCHMIDT KG.,Freiburg im Breisgau,NA,NA,NA,NA,-,-,
BWZ Baumwollweberei Zittau GmbH,Zittau,NA,NA,"681.067,58","695.900,67",01.01.2017,31.12.2017,bundesanzeiger_local_stoffhersteller/BWZ_Baumwollweberei_Zittau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Huesker Synthetic GmbH,Gescher,"2.964.917,22","3.506.526,41","7.070.329,09","7.063.733,82",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Huesker_Synthetic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mehler Texnologies GmbH,Hückelhoven,NA,NA,NA,NA,-,-,
Gruschwitz Textilwerke AG,Leutkirch im Allgäu,"1.379.545,03","1.681.631,00","7.459.347,61","7.987.507,58",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Gruschwitz_Textilwerke_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Penn Textile Solutions GmbH,Paderborn,"1.863.188,00","505.416,00","3.156.594,27","1.686.285,11",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Penn_Textile_Solutions_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HOFTEX GROUP AG,Hof,NA,NA,1.620,1.158,01.01.2013,31.12.2013,bundesanzeiger_local_stoffhersteller/HOFTEX_GROUP_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2013_bis_zum_31.12.2013
Güth & Wolf GmbH,Gütersloh,"927.348,00","1.202.218,00","1.822.078,34","2.439.934,95",01.01.2020,31.12.2020,bundesanzeiger_local_stoffhersteller/Gueth_and_Wolf_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Sturm Handelsgesellschaft mbH,Rottenburg am Neckar,"47.537,00","54.071,00","3.122.762,00","3.283.589,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Sturm_Handelsgesellschaft_mbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
C & V - Cord und Velveton GmbH,Leutersdorf,"418.040,00","404.543,00","2.285.804,88",1.648,01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/C_and_V_-_Cord_und_Velveton_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Spandauer Velours GmbH & Co. KG,Lichtenstein/Sa.,NA,NA,NA,NA,-,-,
Lindenfarb Textilveredlung,Aalen,"1.521.276,00","1.708.721,00","3.396.638,11","3.678.882,30",01.01.2016,31.12.2016,bundesanzeiger_local_stoffhersteller/Lindenfarb_Textilveredlung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Wagenfelder Spinnereien GmbH,Wagenfeld,"13.289,00","72.756,00","194.232,50","277.573,91",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Wagenfelder_Spinnereien_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TEG Textile Expert Germany GmbH,Heinsdorfergrund,NA,NA,"3.311.194,51","2.470.059,73",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/TEG_Textile_Expert_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
pile fabrics GmbH,Nettetal,NA,NA,"278.014,00","341.868,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/pile_fabrics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Scheffer & Wiggers GmbH,Nordhorn,NA,NA,"58.332,00","103.417,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Scheffer_and_Wiggers_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
YKK DEUTSCHLAND GmbH,Mainhausen,NA,NA,NA,NA,-,-,
YKK Stocko Fasteners GmbH,Wuppertal,"6.176.518,99","6.796.367,00","10.206.779,96","10.241.571,65",01.04.2021,31.03.2022,bundesanzeiger_local_stoffhersteller/YKK_Stocko_Fasteners_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
J.G. KNOPF'S SOHN GmbH & Co. KG,Helmbrechts,"3.566.526,06","4.364.061,56","5.730.892,92","6.683.266,42",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/J.G._KNOPF'S_SOHN_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heinrich Glaeser Nachf. GmbH,Ulm,"1.179.056,00","1.429.251,00","3.473.960,00","3.799.837,00",31.12.2006,31.12.2005,bundesanzeiger_local_stoffhersteller/Heinrich_Glaeser_Nachf._GmbH/Jahresabschluss_zum_31._Dezember_2006
Zwickauer Kammgarn GmbH,Wilkau-Haßlau,"1.193.894,86","1.270.073,92","3.922.139,88","3.482.914,26",31.12.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Zwickauer_Kammgarn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Vereinigte Filzfabriken AG,Giengen an der Brenz,NA,NA,NA,NA,-,-,
ENKA International GmbH & Co. KG,Wuppertal,NA,NA,NA,NA,01.01.2019,31.12.2019,bundesanzeiger_local_stoffhersteller/ENKA_International_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
ADVANSA Marketing GmbH,Hamm,"79.549,00","22.615,00","430.577,00","313.630,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/ADVANSA_Marketing_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
The FilamentFactory GmbH,Bad Hersfeld,"2.790.449,45","2.651.448,02","3.903.078,13","3.414.972,23",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/The_FilamentFactory_GmbH/Jahresabschluss_Jahresfinanzbericht_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fein-Elast Umspinnwerk GmbH,Zeulenroda-Triebes,NA,NA,"2.800.053,56","2.936.689,55",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Fein-Elast_Umspinnwerk_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
E. Schoepf GmbH,Stammbach,"167.794,60","250.053,00",1.1.2021,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/E._Schoepf_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Vitrulan Holding GmbH,Marktschorgast,"2.381,59","0,00","3.498,49","9.578,27",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Vitrulan_Holding_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WKS Textilveredlungs-GmbH,Wilsum,NA,NA,"1.262.964,62",1.400,01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/WKS_Textilveredlungs-GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Filzfabrik Gustav Neumann GmbH,Braunschweig,NA,NA,"1.187.006,87","1.168.012,53",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Filzfabrik_Gustav_Neumann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NOON GmbH,Limbach-Oberfrohna,"1.942.768,69","2.112.881,76","2.476.808,37","2.661.108,31",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/NOON_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Textilveredlung Erzgebirge GmbH & Co. KG,Sehmatal,31.12.2021,"1.845.841,90","2.126.518,11","2.049.946,92",31.12.2021,31.12.2020,bundesanzeiger_local_stoffhersteller/Textilveredlung_Erzgebirge_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stickerei Müller GmbH & Co. KG,Diespeck,"18,00",0,"533.994,00",565,31.12.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Stickerei_Mueller_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Märkische Faser GmbH,Premnitz,"2.618.468,06",150,"23.941.904,87",23.913,31.12.2006,31.12.2005,bundesanzeiger_local_stoffhersteller/Maerkische_Faser_GmbH/Jahresabschluss_zum_31.12.2006
XENTRYS Leuna GmbH,Leuna,"20.947.384,25",26.622,"32.885.160,52",39.133,01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/XENTRYS_Leuna_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Alfred Apelt GmbH,Oberkirch,NA,NA,"317.725,45","352.941,48",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Alfred_Apelt_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
zwissTEX GmbH,Gerstetten,NA,NA,NA,NA,-,-,
M. Zellner GmbH,Michelau,NA,NA,"1.013.309,08","981.816,58",01.08.2021,31.07.2022,bundesanzeiger_local_stoffhersteller/M._Zellner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.08.2021_bis_zum_31.07.2022
W. Zimmermann GmbH & Co. KG,Weiler-Simmerberg,NA,NA,NA,NA,-,-,
Teijin Aramid GmbH,Wuppertal,654.998,759.343,1,50,01.04.2021,31.03.2022,bundesanzeiger_local_stoffhersteller/Teijin_Aramid_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Eduard Kupfer Nähseiden Vertriebs,Ansbach,NA,NA,"103.804,18","121.246,37",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Eduard_Kupfer_Naehseiden_Vertriebs/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schoppel Spinnerei und Zwirnerei GmbH,Wallhausen,NA,NA,"0,00","5,00",01.09.2020,31.08.2021,bundesanzeiger_local_stoffhersteller/Schoppel_Spinnerei_und_Zwirnerei_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.09.2020_bis_zum_31.08.2021_und_Liquidationsschlussbilanz
Richter Färberei- und Ausrüstungs GmbH,Stadtallendorf,"1.578.489,00","1.285.718,00","5.096.295,81","2.111.720,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Richter_Faerberei-_und_Ausruestungs_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PONGS GROUP GmbH & Co. KG,Düsseldorf,"4.479.643,00","133.201,00","42.674.926,11","39.704.486,10",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/PONGS_GROUP_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Delcotex Delius Techtex GmbH & Co. KG,Bielefeld,"1.269.015,00","1.260.053,00","2.317.074,01","1.526.256,00",01.01.2015,31.12.2015,bundesanzeiger_local_stoffhersteller/Delcotex_Delius_Techtex_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Gebrüder Colsman GmbH & Co. KG,Essen,NA,NA,"6.344,00","0,00",30.11.2022,30.11.2021,bundesanzeiger_local_stoffhersteller/Gebrueder_Colsman_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.12.2021_bis_zum_30.11.2022
SR Webatex GmbH,Bayreuth,NA,NA,"0,00","73.612,00",13.10.2021,12.10.2022,bundesanzeiger_local_stoffhersteller/SR_Webatex_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_13.10.2021_bis_zum_12.10.2022
OTEX Textilveredlung GmbH,Flöha,NA,NA,"4.467.276,34","2.821.985,86",01.01.2019,31.12.2019,bundesanzeiger_local_stoffhersteller/OTEX_Textilveredlung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Nikol Weber KG,Selbitz,NA,NA,NA,NA,-,-,
Fibertex Personal Care AG,Ilsenburg (Harz),"5.753.340,00","5.832.786,00","12.820.454,29","13.179.935,40",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Fibertex_Personal_Care_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
OGUS Netze und Wirkwaren GmbH & Co. KG,Oberndorf am Neckar,NA,NA,NA,NA,-,-,
Gebr. Röders AG,Soltau,"2.543.579,69","2.094.944,99","30.574.890,53","29.340.408,33",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Gebr._Roeders_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Tenowo GmbH,Hof,NA,NA,NA,NA,-,-,
H. Seybold GmbH & Co. KG,Düren,NA,NA,"39.451,00","142.656,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/H._Seybold_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Tuchfabrik Willy Schmitz GmbH & Co. K.G.,Mönchengladbach,"1.585.463,00","1.234.488,00","1.546.181,00","1.949.117,99",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Tuchfabrik_Willy_Schmitz_GmbH_and_Co._K.G./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KSO-Textil GmbH,Olbersdorf,"15.463.634,91","72.342,76","5.628.816,77","6.037.963,63",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/KSO-Textil_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PyroTex Industries GmbH,Hamburg,NA,NA,"3,00","3,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/PyroTex_Industries_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Filament-Technik Gesellschaft,Baesweiler,"640.402,00","668.321,00","2.833.170,05","3.146.642,72",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/Filament-Technik_Gesellschaft/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Silent Gliss Fabrics & Components GmbH,Weil am Rhein,"104.795,23","113.660,52","3.046.092,29","2.735.263,05",01.01.2018,31.12.2018,bundesanzeiger_local_stoffhersteller/Silent_Gliss_Fabrics_and_Components_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
TWE Bocholt GmbH & Co. KG,Bocholt,NA,NA,NA,NA,-,-,
ZUE - Zwirnerei Untereggingen GmbH,Eggingen,NA,NA,"291.763,00","346.371,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/ZUE_-_Zwirnerei_Untereggingen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Georg Chr. Wirth GmbH & Co KG.,Helmbrechts,NA,NA,NA,NA,-,-,
Hemmers/Itex Textil Import Export GmbH,Nordhorn,"149.351,04","169.768,39","7.175.582,66","7.294.908,41",01.06.2021,31.05.2022,bundesanzeiger_local_stoffhersteller/Hemmers_Itex_Textil_Import_Export_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.06.2021_bis_zum_31.05.2022
TEXTUM GmbH,Bünde,"25.992,00","35.341,00","66.789,00","79.292,50",31.12.2021,05.08.2022,bundesanzeiger_local_stoffhersteller/TEXTUM_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EUROTEX GmbH,Bielefeld,"13,00","13,00","321.388,00","344.856,00",01.01.2021,31.12.2021,bundesanzeiger_local_stoffhersteller/EUROTEX_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
